trip_id,route_id,start_time,end_time,origin,destination,distance_km,candidate_path,source
1884-2-287-0928,1884,09:28:00,09:46:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-0931,1884,09:31:00,09:49:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-0941,1884,09:41:00,09:59:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-0944,1884,09:44:00,10:02:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-0954,1884,09:54:00,10:12:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-0957,1884,09:57:00,10:15:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1007,1884,10:07:00,10:25:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1010,1884,10:10:00,10:28:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1020,1884,10:20:00,10:38:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1023,1884,10:23:00,10:41:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1033,1884,10:33:00,10:51:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1036,1884,10:36:00,10:54:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1046,1884,10:46:00,11:04:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1049,1884,10:49:00,11:07:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1059,1884,10:59:00,11:17:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1102,1884,11:02:00,11:20:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1112,1884,11:12:00,11:30:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1115,1884,11:15:00,11:33:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1125,1884,11:25:00,11:43:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1128,1884,11:28:00,11:46:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1138,1884,11:38:00,11:56:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1141,1884,11:41:00,11:59:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1151,1884,11:51:00,12:09:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1154,1884,11:54:00,12:12:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1204,1884,12:04:00,12:22:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1207,1884,12:07:00,12:25:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1217,1884,12:17:00,12:35:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1220,1884,12:20:00,12:38:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1230,1884,12:30:00,12:48:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1233,1884,12:33:00,12:51:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1243,1884,12:43:00,13:01:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1246,1884,12:46:00,13:04:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1256,1884,12:56:00,13:14:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1259,1884,12:59:00,13:17:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1309,1884,13:09:00,13:27:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1312,1884,13:12:00,13:30:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1322,1884,13:22:00,13:40:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1325,1884,13:25:00,13:43:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1335,1884,13:35:00,13:53:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1338,1884,13:38:00,13:56:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1348,1884,13:48:00,14:06:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1351,1884,13:51:00,14:09:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1401,1884,14:01:00,14:19:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1404,1884,14:04:00,14:22:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1414,1884,14:14:00,14:32:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1417,1884,14:17:00,14:35:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1427,1884,14:27:00,14:45:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1430,1884,14:30:00,14:48:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1440,1884,14:40:00,14:58:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1443,1884,14:43:00,15:01:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1453,1884,14:53:00,15:11:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1456,1884,14:56:00,15:14:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1506,1884,15:06:00,15:24:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1509,1884,15:09:00,15:27:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1519,1884,15:19:00,15:37:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1522,1884,15:22:00,15:40:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1532,1884,15:32:00,15:50:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1535,1884,15:35:00,15:53:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1545,1884,15:45:00,16:03:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1548,1884,15:48:00,16:06:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1558,1884,15:58:00,16:16:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1601,1884,16:01:00,16:19:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1611,1884,16:11:00,16:29:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1614,1884,16:14:00,16:32:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1624,1884,16:24:00,16:42:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1627,1884,16:27:00,16:45:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1637,1884,16:37:00,16:55:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1640,1884,16:40:00,16:58:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1650,1884,16:50:00,17:08:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1653,1884,16:53:00,17:11:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1703,1884,17:03:00,17:21:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1706,1884,17:06:00,17:24:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1716,1884,17:16:00,17:34:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1719,1884,17:19:00,17:37:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1729,1884,17:29:00,17:47:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1732,1884,17:32:00,17:50:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1742,1884,17:42:00,18:00:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1745,1884,17:45:00,18:03:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1755,1884,17:55:00,18:13:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1758,1884,17:58:00,18:16:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1808,1884,18:08:00,18:26:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1811,1884,18:11:00,18:29:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1821,1884,18:21:00,18:39:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1824,1884,18:24:00,18:42:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1834,1884,18:34:00,18:52:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1837,1884,18:37:00,18:55:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1847,1884,18:47:00,19:05:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1850,1884,18:50:00,19:08:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1900,1884,19:00:00,19:18:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1903,1884,19:03:00,19:21:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1913,1884,19:13:00,19:31:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1916,1884,19:16:00,19:34:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1926,1884,19:26:00,19:44:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1929,1884,19:29:00,19:47:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1939,1884,19:39:00,19:57:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1942,1884,19:42:00,20:00:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1952,1884,19:52:00,20:10:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-1955,1884,19:55:00,20:13:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2005,1884,20:05:00,20:23:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2008,1884,20:08:00,20:26:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2018,1884,20:18:00,20:36:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2021,1884,20:21:00,20:39:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2031,1884,20:31:00,20:49:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2034,1884,20:34:00,20:52:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2044,1884,20:44:00,21:02:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2047,1884,20:47:00,21:05:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2057,1884,20:57:00,21:15:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2100,1884,21:00:00,21:18:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2110,1884,21:10:00,21:28:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2113,1884,21:13:00,21:31:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2123,1884,21:23:00,21:41:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2126,1884,21:26:00,21:44:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2136,1884,21:36:00,21:54:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2139,1884,21:39:00,21:57:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2149,1884,21:49:00,22:07:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2152,1884,21:52:00,22:10:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2202,1884,22:02:00,22:20:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2205,1884,22:05:00,22:23:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2215,1884,22:15:00,22:33:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2218,1884,22:18:00,22:36:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2228,1884,22:28:00,22:46:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2231,1884,22:31:00,22:49:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2241,1884,22:41:00,22:59:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2244,1884,22:44:00,23:02:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2254,1884,22:54:00,23:12:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-2-287-2257,1884,22:57:00,23:15:00,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,2.67,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0600,1884,06:00:00,06:18:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0606,1884,06:06:00,06:24:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0616,1884,06:16:00,06:34:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0622,1884,06:22:00,06:40:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0632,1884,06:32:00,06:50:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0638,1884,06:38:00,06:56:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0648,1884,06:48:00,07:06:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0654,1884,06:54:00,07:12:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0704,1884,07:04:00,07:22:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0710,1884,07:10:00,07:28:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0720,1884,07:20:00,07:38:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0726,1884,07:26:00,07:44:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0736,1884,07:36:00,07:54:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0742,1884,07:42:00,08:00:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0752,1884,07:52:00,08:10:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0758,1884,07:58:00,08:16:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0808,1884,08:08:00,08:26:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0814,1884,08:14:00,08:32:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0824,1884,08:24:00,08:42:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0830,1884,08:30:00,08:48:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0840,1884,08:40:00,08:58:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0846,1884,08:46:00,09:04:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0856,1884,08:56:00,09:14:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0902,1884,09:02:00,09:20:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0912,1884,09:12:00,09:30:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0918,1884,09:18:00,09:36:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0928,1884,09:28:00,09:46:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0934,1884,09:34:00,09:52:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0944,1884,09:44:00,10:02:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-0950,1884,09:50:00,10:08:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1000,1884,10:00:00,10:18:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1006,1884,10:06:00,10:24:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1016,1884,10:16:00,10:34:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1022,1884,10:22:00,10:40:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1032,1884,10:32:00,10:50:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
1884-1-288-1038,1884,10:38:00,10:56:00,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,2.71,1884,DATA.GOV.HK pt-headway GTFS
